PID,id,member_id,loan_amnt,funded_amnt,funded_amnt_inv,term,int_rate,installment,grade,sub_grade,emp_title,emp_length,home_ownership,annual_inc,verification_status,issue_d,pymnt_plan,url,desc,purpose,title,zip_code,addr_state,dti,delinq_2yrs,earliest_cr_line,fico_range_low,fico_range_high,inq_last_6mths,mths_since_last_delinq,mths_since_last_record,open_acc,pub_rec,revol_bal,revol_util,total_acc,initial_list_status,out_prncp,out_prncp_inv,total_pymnt,total_pymnt_inv,total_rec_prncp,total_rec_int,total_rec_late_fee,recoveries,collection_recovery_fee,last_pymnt_d,last_pymnt_amnt,next_pymnt_d,last_credit_pull_d,last_fico_range_high,last_fico_range_low,collections_12_mths_ex_med,mths_since_last_major_derog,policy_code,application_type,annual_inc_joint,dti_joint,verification_status_joint,acc_now_delinq,tot_coll_amt,tot_cur_bal,open_acc_6m,open_act_il,open_il_12m,open_il_24m,mths_since_rcnt_il,total_bal_il,il_util,open_rv_12m,open_rv_24m,max_bal_bc,all_util,total_rev_hi_lim,inq_fi,total_cu_tl,inq_last_12m,acc_open_past_24mths,avg_cur_bal,bc_open_to_buy,bc_util,chargeoff_within_12_mths,delinq_amnt,mo_sin_old_il_acct,mo_sin_old_rev_tl_op,mo_sin_rcnt_rev_tl_op,mo_sin_rcnt_tl,mort_acc,mths_since_recent_bc,mths_since_recent_bc_dlq,mths_since_recent_inq,mths_since_recent_revol_delinq,num_accts_ever_120_pd,num_actv_bc_tl,num_actv_rev_tl,num_bc_sats,num_bc_tl,num_il_tl,num_op_rev_tl,num_rev_accts,num_rev_tl_bal_gt_0,num_sats,num_tl_120dpd_2m,num_tl_30dpd,num_tl_90g_dpd_24m,num_tl_op_past_12m,pct_tl_nvr_dlq,percent_bc_gt_75,pub_rec_bankruptcies,tax_liens,tot_hi_cred_lim,total_bal_ex_mort,total_bc_limit,total_il_high_credit_limit,revol_bal_joint,sec_app_fico_range_low,sec_app_fico_range_high,sec_app_earliest_cr_line,sec_app_inq_last_6mths,sec_app_mort_acc,sec_app_open_acc,sec_app_revol_util,sec_app_open_act_il,sec_app_num_rev_accts,sec_app_chargeoff_within_12_mths,sec_app_collections_12_mths_ex_med,sec_app_mths_since_last_major_derog,hardship_flag,hardship_type,hardship_reason,hardship_status,deferral_term,hardship_amount,hardship_start_date,hardship_end_date,payment_plan_start_date,hardship_length,hardship_dpd,hardship_loan_status,orig_projected_additional_accrued_interest,hardship_payoff_balance_amount,hardship_last_payment_amount,debt_settlement_flag,debt_settlement_flag_date,settlement_status,settlement_date,settlement_amount,settlement_percentage,settlement_term,loan_status
989086,2464155,,9000.0,9000.0,9000.0, 36 months,8.39%,283.65,A,A5,Senior Accountant,3 years,MORTGAGE,60000.0,Not Verified,Nov-14,n,https://lendingclub.com/browse/loanDetail.action?loan_id=32400026,,credit_card,Credit card refinancing,324xx,FL,6.08,0.0,Sep-07,695.0,699.0,1.0,49.0,,8.0,0.0,12802.0,47.40%,11.0,w,0.0,0.0,10207.172509999999,10207.17,9000.0,1207.17,0.0,0.0,0.0,Nov-17,283.62,,Aug-18,789.0,785.0,0.0,,1.0,Individual,,,,0.0,0.0,298819.0,,,,,,,,,,,,27000.0,,,,2.0,37352.0,12498.0,50.6,0.0,0.0,44.0,85.0,6.0,6.0,1.0,6.0,49.0,5.0,49.0,0.0,5.0,5.0,6.0,7.0,1.0,7.0,9.0,5.0,8.0,0.0,0.0,0.0,1.0,100.0,16.7,0.0,0.0,323730.0,12802.0,25300.0,0.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,N,,,,,,,N
1043541,810883,,6400.0,6400.0,6400.0, 36 months,8.46%,201.92,A,A5,SCience Teacher,6 years,MORTGAGE,55000.0,Source Verified,Aug-18,n,https://lendingclub.com/browse/loanDetail.action?loan_id=139051851,,home_improvement,Home improvement,300xx,GA,20.49,0.0,Jan-12,740.0,744.0,0.0,,,20.0,0.0,17428.0,17.60%,31.0,w,0.0,0.0,3429.63,3429.63,2820.55,609.08,0.0,0.0,0.0,Feb-20,0.0,,Aug-20,534.0,530.0,0.0,,1.0,Individual,,,,0.0,0.0,331371.0,1.0,7.0,0.0,2.0,13.0,14725.0,54.0,4.0,5.0,7584.0,26.0,105300.0,2.0,2.0,4.0,8.0,16569.0,75683.0,19.4,0.0,0.0,62.0,79.0,1.0,1.0,1.0,1.0,,2.0,,0.0,7.0,8.0,9.0,14.0,10.0,12.0,20.0,8.0,20.0,0.0,0.0,0.0,5.0,100.0,22.2,0.0,0.0,434624.0,32153.0,92300.0,27290.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,N,,,,,,,Y
1975389,712409,,16000.0,16000.0,16000.0, 60 months,14.47%,376.21,C,C2,Production assistant,1 year,MORTGAGE,32250.0,Source Verified,Nov-18,n,https://lendingclub.com/browse/loanDetail.action?loan_id=143134669,,credit_card,Credit card refinancing,378xx,TN,13.17,0.0,Apr-95,745.0,749.0,0.0,,,5.0,0.0,6953.0,40.90%,18.0,w,11701.87,11701.87,7887.55,7887.55,4298.13,3589.42,0.0,0.0,0.0,Aug-20,376.21,Sep-20,Aug-20,799.0,795.0,0.0,,1.0,Joint App,92250.0,32.9,Source Verified,0.0,0.0,198631.0,0.0,1.0,0.0,1.0,18.0,9164.0,79.0,1.0,1.0,6953.0,56.0,17000.0,1.0,2.0,0.0,3.0,49658.0,3047.0,69.5,0.0,0.0,86.0,283.0,8.0,8.0,3.0,52.0,,18.0,,0.0,1.0,1.0,2.0,3.0,6.0,3.0,9.0,1.0,5.0,0.0,0.0,0.0,1.0,100.0,0.0,0.0,0.0,215165.0,16117.0,10000.0,11607.0,44308.0,715.0,719.0,May-00,1.0,2.0,16.0,76.4,6.0,18.0,0.0,0.0,,N,,,,,,,,,,,,,,,N,,,,,,,N
607386,612588,,30000.0,30000.0,30000.0, 36 months,7.56%,934.02,A,A3,CEO,7 years,MORTGAGE,155000.0,Verified,Jan-19,n,https://lendingclub.com/browse/loanDetail.action?loan_id=146113045,,debt_consolidation,Debt consolidation,333xx,FL,18.5,0.0,Dec-08,795.0,799.0,0.0,,,16.0,0.0,6766.0,8.20%,24.0,w,15012.62,15012.62,17714.88,17714.88,14987.38,2727.5,0.0,0.0,0.0,Aug-20,934.02,Sep-20,Aug-20,804.0,800.0,0.0,,1.0,Individual,,,,0.0,0.0,382257.0,1.0,6.0,1.0,4.0,6.0,69919.0,65.0,0.0,1.0,2198.0,40.0,82800.0,0.0,0.0,4.0,5.0,23891.0,69948.0,6.1,0.0,0.0,116.0,121.0,20.0,6.0,2.0,34.0,,6.0,,0.0,5.0,7.0,7.0,8.0,11.0,9.0,11.0,7.0,16.0,0.0,0.0,0.0,1.0,100.0,0.0,0.0,0.0,514225.0,76685.0,74500.0,108475.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,N,,,,,,,N
2266844,1607731,,10000.0,10000.0,10000.0, 36 months,15.99%,351.53,C,C5,Trainer,2 years,RENT,30000.0,Not Verified,Dec-16,n,https://lendingclub.com/browse/loanDetail.action?loan_id=94011615,,debt_consolidation,Debt consolidation,972xx,OR,27.68,0.0,Aug-06,680.0,684.0,1.0,,,11.0,0.0,11717.0,57.40%,13.0,w,0.0,0.0,12271.7002,12271.7,10000.0,2271.7,0.0,0.0,0.0,Jun-19,21.03,,Jun-19,814.0,810.0,0.0,,1.0,Individual,,,,0.0,0.0,38792.0,0.0,5.0,0.0,0.0,47.0,27075.0,94.0,1.0,2.0,4626.0,79.0,20400.0,0.0,0.0,2.0,2.0,3527.0,5229.0,68.9,0.0,0.0,122.0,123.0,10.0,10.0,0.0,10.0,,0.0,,0.0,4.0,5.0,4.0,4.0,7.0,6.0,6.0,5.0,11.0,0.0,0.0,0.0,1.0,100.0,75.0,0.0,0.0,49307.0,38792.0,16800.0,28907.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,N,,,,,,,N
1237656,957323,,14400.0,14400.0,14400.0, 36 months,13.06%,485.61,C,C1,Teacher ,1 year,RENT,56000.0,Source Verified,May-18,n,https://lendingclub.com/browse/loanDetail.action?loan_id=133380965,,debt_consolidation,Debt consolidation,770xx,TX,12.43,0.0,Aug-06,660.0,664.0,0.0,,,6.0,0.0,15076.0,78.90%,25.0,w,4141.82,4141.82,13101.02,13101.02,10258.18,2842.84,0.0,0.0,0.0,Aug-20,485.61,Sep-20,Aug-20,754.0,750.0,0.0,,1.0,Individual,,,,0.0,0.0,51003.0,0.0,1.0,0.0,1.0,17.0,35927.0,,1.0,2.0,5530.0,79.0,19100.0,0.0,0.0,0.0,3.0,8501.0,1743.0,85.5,0.0,0.0,141.0,65.0,10.0,10.0,0.0,10.0,,,,0.0,3.0,4.0,3.0,3.0,18.0,5.0,7.0,4.0,6.0,0.0,0.0,0.0,1.0,100.0,100.0,0.0,0.0,54983.0,51003.0,12000.0,35883.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,N,,,,,,,N
848320,1079083,,24000.0,24000.0,24000.0, 36 months,10.42%,779.16,B,B3,Accounting Supervisor,10+ years,MORTGAGE,99000.0,Source Verified,Feb-18,n,https://lendingclub.com/browse/loanDetail.action?loan_id=128747359,,home_improvement,Home improvement,605xx,IL,13.27,0.0,Jun-03,695.0,699.0,1.0,,,11.0,0.0,20943.0,52.10%,14.0,w,4535.85,4535.85,23388.74,23388.74,19464.15,3924.59,0.0,0.0,0.0,Aug-20,779.16,Sep-20,Aug-20,719.0,715.0,0.0,,1.0,Individual,,,,0.0,0.0,128029.0,1.0,1.0,1.0,1.0,6.0,15768.0,88.0,1.0,3.0,5921.0,63.0,40200.0,1.0,0.0,1.0,4.0,11639.0,3426.0,83.2,0.0,0.0,152.0,94.0,11.0,6.0,2.0,23.0,,6.0,,0.0,3.0,6.0,3.0,3.0,3.0,9.0,9.0,6.0,11.0,0.0,0.0,0.0,2.0,100.0,100.0,0.0,0.0,161417.0,36711.0,20400.0,18000.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,N,,,,,,,N
951132,2190853,,25000.0,25000.0,25000.0, 36 months,12.69%,838.63,C,C2,CORRECTIONAL SERGEANT,7 years,MORTGAGE,85000.0,Not Verified,Aug-15,n,https://lendingclub.com/browse/loanDetail.action?loan_id=57356065,,home_improvement,Home improvement,952xx,CA,10.65,2.0,Oct-03,740.0,744.0,1.0,14.0,,13.0,0.0,370.0,3.30%,25.0,w,0.0,0.0,26559.47,26559.47,25000.0,1559.47,0.0,0.0,0.0,Feb-16,22383.94,,Feb-19,624.0,620.0,0.0,,1.0,Individual,,,,0.0,57.0,14597.0,,,,,,,,,,,,11100.0,,,,2.0,1327.0,6933.0,1.0,0.0,0.0,142.0,142.0,14.0,8.0,3.0,48.0,,1.0,,0.0,2.0,3.0,5.0,7.0,6.0,11.0,15.0,3.0,13.0,0.0,0.0,0.0,1.0,92.0,0.0,0.0,0.0,39293.0,14597.0,7000.0,22872.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,N,,,,,,,N
142166,2004955,,18000.0,18000.0,18000.0, 36 months,6.49%,551.61,A,A2,Brand Manager,< 1 year,MORTGAGE,95000.0,Not Verified,Jan-16,n,https://lendingclub.com/browse/loanDetail.action?loan_id=68579816,,debt_consolidation,Debt consolidation,752xx,TX,17.9,0.0,Sep-95,745.0,749.0,0.0,,,10.0,0.0,26709.0,44.40%,16.0,w,0.0,0.0,19858.2604,19858.26,18000.0,1858.26,0.0,0.0,0.0,Jan-19,552.3,,Aug-20,719.0,715.0,0.0,,1.0,Individual,,,,0.0,0.0,236167.0,0.0,1.0,0.0,0.0,42.0,21411.0,,0.0,0.0,7816.0,44.0,60100.0,0.0,1.0,1.0,0.0,23617.0,27934.0,30.7,0.0,0.0,142.0,244.0,25.0,25.0,1.0,32.0,,8.0,,0.0,4.0,7.0,5.0,6.0,4.0,8.0,11.0,7.0,10.0,0.0,0.0,0.0,0.0,100.0,20.0,0.0,0.0,306604.0,48120.0,40300.0,44459.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,N,,,,,,,N
268666,650590,,15000.0,15000.0,15000.0, 36 months,7.56%,467.01,A,A3,Teacher,10+ years,MORTGAGE,80000.0,Source Verified,Dec-18,n,https://lendingclub.com/browse/loanDetail.action?loan_id=145196851,,home_improvement,Home improvement,300xx,GA,46.56,0.0,Nov-98,785.0,789.0,0.0,,,9.0,0.0,49360.0,39.60%,31.0,w,0.0,0.0,15261.165619999998,15261.17,15000.0,261.17,0.0,0.0,0.0,Feb-19,14800.46,,Aug-20,724.0,720.0,0.0,,1.0,Joint App,440000.0,20.26,Source Verified,0.0,0.0,538608.0,0.0,2.0,1.0,2.0,7.0,52808.0,65.0,0.0,2.0,5311.0,54.0,62100.0,5.0,0.0,2.0,4.0,67326.0,9289.0,36.4,0.0,0.0,145.0,192.0,15.0,7.0,5.0,61.0,,7.0,,0.0,1.0,3.0,2.0,6.0,8.0,4.0,15.0,3.0,9.0,0.0,0.0,0.0,1.0,100.0,0.0,0.0,0.0,603342.0,153627.0,14600.0,64548.0,202484.0,725.0,729.0,Sep-98,0.0,5.0,12.0,60.4,4.0,13.0,0.0,0.0,,N,,,,,,,,,,,,,,,N,,,,,,,N
2120317,675478,,28000.0,28000.0,28000.0, 60 months,13.56%,645.15,C,C1,,,RENT,40000.0,Verified,Dec-18,n,https://lendingclub.com/browse/loanDetail.action?loan_id=143035523,,credit_card,Credit card refinancing,331xx,FL,28.26,0.0,Nov-05,705.0,709.0,0.0,,,16.0,0.0,45980.0,40.90%,21.0,w,0.0,0.0,30979.65269,30979.65,28000.0,2979.65,0.0,0.0,0.0,Nov-19,15049.24,,Jul-20,719.0,715.0,0.0,,1.0,Individual,,,,0.0,0.0,45980.0,0.0,0.0,0.0,0.0,27.0,0.0,,1.0,1.0,11469.0,41.0,112300.0,0.0,5.0,0.0,1.0,2874.0,21120.0,68.5,0.0,0.0,122.0,156.0,12.0,12.0,0.0,26.0,,,,0.0,8.0,8.0,12.0,13.0,4.0,16.0,17.0,8.0,16.0,0.0,0.0,0.0,1.0,100.0,41.7,0.0,0.0,112300.0,45980.0,67100.0,0.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,N,,,,,,,N
2471356,246730,,33000.0,33000.0,33000.0, 36 months,8.19%,1037.0,A,A4,API 653 Tank Inspector ,6 years,MORTGAGE,216000.0,Not Verified,Sep-19,n,https://lendingclub.com/browse/loanDetail.action?loan_id=159177893,,debt_consolidation,Debt consolidation,775xx,TX,19.37,0.0,Apr-07,695.0,699.0,0.0,,,16.0,0.0,22615.0,46.80%,25.0,w,24719.57,24719.57,10354.98,10354.98,8280.43,2074.55,0.0,0.0,0.0,Aug-20,1037.0,Sep-20,Aug-20,719.0,715.0,0.0,,1.0,Individual,,,,0.0,972.0,232767.0,2.0,5.0,1.0,2.0,5.0,85178.0,55.0,1.0,4.0,14430.0,50.0,48300.0,3.0,0.0,0.0,6.0,14548.0,22614.0,47.8,0.0,0.0,149.0,66.0,2.0,2.0,2.0,2.0,,18.0,,1.0,7.0,8.0,8.0,8.0,10.0,10.0,13.0,8.0,16.0,0.0,0.0,0.0,2.0,96.0,25.0,0.0,0.0,325935.0,107793.0,43300.0,145282.0,,,,,,,,,,,,,,,,,,,1037.0,,,,,,,506.13318,24837.67,1037.0,N,,,,,,,N
2124930,1743194,,22550.0,22550.0,22550.0, 60 months,24.99%,661.75,E,E4,Social Worker,10+ years,MORTGAGE,68750.0,Verified,Jul-16,n,https://lendingclub.com/browse/loanDetail.action?loan_id=85872853,,debt_consolidation,Debt consolidation,442xx,OH,25.71,0.0,Sep-86,710.0,714.0,3.0,,,18.0,0.0,12614.0,32%,27.0,w,0.0,0.0,27964.02454,27964.02,22550.0,5414.02,0.0,0.0,0.0,Aug-17,20747.38,,Apr-20,704.0,700.0,0.0,,1.0,Individual,,,,0.0,0.0,267495.0,5.0,2.0,0.0,2.0,14.0,15445.0,54.0,6.0,8.0,4713.0,41.0,39400.0,0.0,1.0,4.0,11.0,16718.0,20417.0,34.4,0.0,0.0,214.0,358.0,1.0,1.0,4.0,1.0,,2.0,,0.0,7.0,11.0,7.0,8.0,5.0,15.0,18.0,11.0,18.0,0.0,0.0,0.0,6.0,100.0,14.3,0.0,0.0,312959.0,28059.0,31100.0,28698.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,N,,,,,,,N
454312,858692,,5000.0,5000.0,5000.0, 36 months,11.06%,163.84,B,B3,Nursing Assistant,4 years,RENT,35000.0,Not Verified,Jul-18,n,https://lendingclub.com/browse/loanDetail.action?loan_id=137367882,,debt_consolidation,Debt consolidation,630xx,MO,16.77,0.0,Oct-03,670.0,674.0,0.0,133.0,,3.0,0.0,3991.0,88.70%,5.0,w,1706.27,1706.27,4092.93,4092.93,3293.73,799.2,0.0,0.0,0.0,Aug-20,163.84,Sep-20,Aug-20,624.0,620.0,0.0,133.0,1.0,Individual,,,,0.0,0.0,15259.0,0.0,2.0,0.0,0.0,44.0,11268.0,48.0,1.0,2.0,3991.0,54.0,4500.0,0.0,0.0,0.0,2.0,5086.0,509.0,88.7,0.0,0.0,67.0,177.0,11.0,11.0,0.0,24.0,133.0,24.0,133.0,1.0,1.0,1.0,1.0,3.0,2.0,1.0,3.0,1.0,3.0,0.0,0.0,0.0,1.0,80.0,100.0,0.0,0.0,28063.0,15259.0,4500.0,23563.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,N,,,,,,,N
1963803,1430497,,9000.0,9000.0,9000.0, 36 months,10.91%,294.27,B,B4,Studio Artist,7 years,RENT,93000.0,Source Verified,May-17,n,https://lendingclub.com/browse/loanDetail.action?loan_id=108194266,,debt_consolidation,Debt consolidation,104xx,NY,16.17,0.0,Mar-92,675.0,679.0,1.0,,,6.0,0.0,25900.0,82.20%,7.0,w,0.0,0.0,9874.876605,9874.88,9000.0,874.88,0.0,0.0,0.0,May-18,6643.37,,Aug-20,669.0,665.0,0.0,,1.0,Individual,,,,0.0,0.0,25900.0,0.0,0.0,0.0,0.0,,0.0,,1.0,2.0,10453.0,82.0,31500.0,0.0,0.0,2.0,2.0,4317.0,1015.0,95.5,0.0,0.0,,302.0,12.0,12.0,0.0,76.0,,6.0,,0.0,3.0,5.0,3.0,4.0,0.0,6.0,7.0,5.0,6.0,0.0,0.0,0.0,1.0,100.0,100.0,0.0,0.0,31500.0,25900.0,22400.0,0.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,N,,,,,,,N
1891828,357766,,20000.0,20000.0,20000.0, 36 months,7.56%,622.68,A,A3,Director CLEC Engineering,10+ years,OWN,112000.0,Not Verified,Jul-19,n,https://lendingclub.com/browse/loanDetail.action?loan_id=155601003,,credit_card,Credit card refinancing,285xx,NC,14.41,0.0,Mar-00,760.0,764.0,0.0,,,5.0,0.0,16286.0,54.80%,10.0,w,13293.36,13293.36,8086.44,8086.44,6706.64,1379.8,0.0,0.0,0.0,Aug-20,622.68,Sep-20,Aug-20,824.0,820.0,0.0,,1.0,Individual,,,,0.0,58.0,54509.0,0.0,2.0,1.0,2.0,9.0,38223.0,16.0,0.0,1.0,0.0,44.0,29700.0,0.0,3.0,0.0,3.0,10902.0,,,0.0,0.0,193.0,232.0,16.0,9.0,0.0,,,16.0,,0.0,0.0,1.0,0.0,0.0,6.0,3.0,4.0,1.0,5.0,0.0,0.0,0.0,1.0,100.0,,0.0,0.0,82730.0,54509.0,0.0,53030.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,N,,,,,,,N
2081338,172067,,15000.0,15000.0,15000.0, 36 months,8.19%,471.37,A,A4,Banker,1 year,RENT,40000.0,Source Verified,Nov-19,n,https://lendingclub.com/browse/loanDetail.action?loan_id=161599254,,credit_card,Credit card refinancing,602xx,IL,38.64,10.0,Sep-97,670.0,674.0,0.0,10.0,,14.0,0.0,15147.0,68.80%,39.0,w,11349.77,11349.77,4486.35,4486.35,3650.23,836.12,0.0,0.0,0.0,Aug-20,500.0,Sep-20,Aug-20,704.0,700.0,0.0,10.0,1.0,Individual,,,,0.0,0.0,58743.0,0.0,11.0,1.0,2.0,8.0,43596.0,58.0,0.0,0.0,7262.0,60.0,22000.0,1.0,0.0,3.0,2.0,4196.0,6853.0,68.8,0.0,0.0,262.0,266.0,50.0,8.0,0.0,50.0,,2.0,,0.0,3.0,3.0,3.0,3.0,36.0,3.0,3.0,3.0,14.0,0.0,0.0,10.0,1.0,74.4,66.7,0.0,0.0,97657.0,58743.0,22000.0,75657.0,,,,,,,,,,,,,,,,,,,270.96,,,,,,,232.38657,11357.52,500.0,N,,,,,,,N
382959,649962,,30000.0,30000.0,30000.0, 60 months,16.91%,744.13,C,C5,Server,2 years,RENT,40000.0,Source Verified,Dec-18,n,https://lendingclub.com/browse/loanDetail.action?loan_id=145162349,,debt_consolidation,Debt consolidation,145xx,NY,1.86,0.0,Jul-13,700.0,704.0,1.0,,,4.0,0.0,4369.0,48%,5.0,w,0.0,0.0,14879.42,14879.42,10469.93,1525.29,0.0,2884.2,519.156,May-19,744.13,,Nov-19,619.0,615.0,0.0,,1.0,Individual,,,,0.0,0.0,4369.0,0.0,0.0,0.0,0.0,65.0,0.0,,1.0,3.0,3565.0,48.0,9100.0,0.0,0.0,3.0,3.0,1092.0,3035.0,54.0,0.0,0.0,65.0,29.0,7.0,7.0,0.0,7.0,,0.0,,0.0,1.0,2.0,3.0,3.0,1.0,4.0,4.0,2.0,4.0,0.0,0.0,0.0,1.0,100.0,33.3,0.0,0.0,9100.0,4369.0,6600.0,0.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,N,,,,,,,Y
1128221,1957026,,12000.0,12000.0,12000.0, 36 months,7.89%,375.43,A,A5,Sales and Finance Manager,5 years,MORTGAGE,70100.0,Verified,Feb-16,n,https://lendingclub.com/browse/loanDetail.action?loan_id=70956636,,debt_consolidation,Debt consolidation,952xx,CA,9.9,0.0,Nov-01,670.0,674.0,0.0,,52.0,5.0,2.0,8647.0,91%,8.0,w,0.0,0.0,13363.94116,13363.94,12000.0,1345.17,18.77,0.0,0.0,Feb-18,4702.39,,May-19,604.0,600.0,0.0,,1.0,Individual,,,,0.0,0.0,206163.0,1.0,1.0,0.0,0.0,45.0,5011.0,31.0,0.0,0.0,3425.0,53.0,9500.0,0.0,0.0,2.0,1.0,41233.0,853.0,91.0,0.0,0.0,171.0,122.0,32.0,5.0,2.0,32.0,,7.0,,0.0,3.0,3.0,3.0,4.0,2.0,3.0,4.0,3.0,5.0,0.0,0.0,0.0,1.0,100.0,100.0,2.0,0.0,219082.0,13658.0,9500.0,16151.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,N,,,,,,,N
2363468,1327561,,13000.0,13000.0,13000.0, 36 months,10.91%,425.05,B,B4,Manager,10+ years,RENT,58000.0,Source Verified,Aug-17,n,https://lendingclub.com/browse/loanDetail.action?loan_id=113587484,,other,Other,907xx,CA,11.59,0.0,Jun-04,710.0,714.0,0.0,,68.0,8.0,1.0,9044.0,46.60%,17.0,w,0.0,0.0,13623.30172,13623.3,13000.0,623.3,0.0,0.0,0.0,Jan-18,11938.86,,Jan-18,724.0,720.0,0.0,,1.0,Individual,,,,0.0,0.0,31075.0,0.0,1.0,0.0,1.0,20.0,22031.0,78.0,2.0,4.0,4927.0,65.0,19400.0,0.0,1.0,0.0,5.0,3884.0,4856.0,64.0,0.0,0.0,157.0,143.0,9.0,9.0,0.0,14.0,,14.0,,0.0,3.0,4.0,3.0,5.0,5.0,7.0,12.0,4.0,8.0,0.0,0.0,0.0,2.0,100.0,33.3,1.0,0.0,47802.0,31075.0,13500.0,28402.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,N,,,,,,,N
2605534,360991,,15000.0,15000.0,15000.0, 36 months,7.56%,467.01,A,A3,RN,2 years,RENT,92000.0,Not Verified,Jul-19,n,https://lendingclub.com/browse/loanDetail.action?loan_id=155465319,,debt_consolidation,Debt consolidation,932xx,CA,8.62,0.0,Apr-07,740.0,744.0,2.0,34.0,,11.0,0.0,3068.0,10.30%,28.0,w,0.0,0.0,15319.207680000001,15319.21,15000.0,319.21,0.0,0.0,0.0,Oct-19,14397.79,,Aug-20,554.0,550.0,0.0,34.0,1.0,Individual,,,,0.0,0.0,19093.0,2.0,1.0,0.0,3.0,13.0,16025.0,64.0,2.0,2.0,1505.0,35.0,29900.0,3.0,1.0,2.0,5.0,1736.0,14521.0,15.6,0.0,0.0,133.0,147.0,6.0,6.0,2.0,6.0,,6.0,,1.0,6.0,7.0,7.0,7.0,10.0,10.0,16.0,7.0,11.0,0.0,0.0,0.0,2.0,89.3,0.0,0.0,0.0,55015.0,19093.0,17200.0,25115.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,N,,,,,,,N
976306,1452877,,8400.0,8400.0,8400.0, 36 months,12.74%,281.98,C,C1,Externship Coordinator,3 years,MORTGAGE,70000.0,Verified,Apr-17,n,https://lendingclub.com/browse/loanDetail.action?loan_id=106540744,,debt_consolidation,Debt consolidation,370xx,TN,19.89,0.0,Jan-06,665.0,669.0,2.0,,,10.0,0.0,7749.0,61%,25.0,w,0.0,0.0,10166.06099,10166.06,8400.0,1766.06,0.0,0.0,0.0,May-20,281.9,,Aug-20,669.0,665.0,0.0,,1.0,Individual,,,,0.0,3185.0,148831.0,3.0,2.0,1.0,1.0,8.0,12691.0,81.0,3.0,6.0,3147.0,67.0,12700.0,3.0,0.0,3.0,8.0,16537.0,2767.0,57.4,0.0,0.0,135.0,132.0,0.0,0.0,1.0,3.0,,1.0,,0.0,2.0,6.0,2.0,5.0,5.0,7.0,19.0,6.0,10.0,0.0,0.0,0.0,4.0,100.0,50.0,0.0,0.0,190361.0,20440.0,6500.0,45736.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,N,,,,,,,N
1615456,70567,,12000.0,12000.0,12000.0, 36 months,11.71%,396.92,B,B3,Broadband technicians,10+ years,MORTGAGE,110000.0,Source Verified,Jan-20,n,https://lendingclub.com/browse/loanDetail.action?loan_id=165574931,,debt_consolidation,Debt consolidation,112xx,NY,2.87,2.0,Dec-05,695.0,699.0,1.0,8.0,,10.0,0.0,8846.0,38.80%,26.0,w,0.0,0.0,12465.79,12465.79,12000.0,465.79,0.0,0.0,0.0,Jun-20,11282.84,,Aug-20,714.0,710.0,0.0,23.0,1.0,Individual,,,,0.0,108.0,315690.0,0.0,0.0,0.0,0.0,71.0,0.0,,1.0,2.0,2465.0,39.0,22800.0,0.0,0.0,3.0,2.0,31569.0,4402.0,60.0,0.0,0.0,162.0,168.0,12.0,12.0,2.0,12.0,,2.0,,3.0,4.0,7.0,4.0,11.0,5.0,9.0,19.0,7.0,10.0,0.0,0.0,1.0,1.0,84.6,25.0,0.0,0.0,382800.0,8846.0,11000.0,0.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,N,,,,,,,N
